plz,ort,stadtteil,termin,termin_vom,muellart,latitude,longitude,strasse_final
48155,Münster,,2025-06-11,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9195249,7.654592,Schosterweg
48155,Münster,,2025-07-09,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9195249,7.654592,Schosterweg
48155,Münster,,2025-08-13,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9195249,7.654592,Schosterweg
48155,Münster,,2025-09-10,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9195249,7.654592,Schosterweg
48155,Münster,,2025-10-08,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9195249,7.654592,Schosterweg
48155,Münster,,2025-11-12,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9195249,7.654592,Schosterweg
48155,Münster,,2025-12-10,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9195249,7.654592,Schosterweg
48157,Münster,,2025-05-21,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",52.0262453,7.6706956,Schräderheide
48157,Münster,,2025-06-18,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",52.0262453,7.6706956,Schräderheide
48157,Münster,,2025-07-16,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",52.0262453,7.6706956,Schräderheide
48157,Münster,,2025-08-20,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",52.0262453,7.6706956,Schräderheide
48157,Münster,,2025-09-17,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",52.0262453,7.6706956,Schräderheide
48157,Münster,,2025-10-15,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",52.0262453,7.6706956,Schräderheide
48157,Münster,,2025-11-19,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",52.0262453,7.6706956,Schräderheide
48157,Münster,,2025-12-17,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",52.0262453,7.6706956,Schräderheide
48149,Münster,,2025-05-22,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9660766,7.5945444,Schreiberstraße
48149,Münster,,2025-06-26,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9660766,7.5945444,Schreiberstraße
48149,Münster,,2025-07-24,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9660766,7.5945444,Schreiberstraße
48149,Münster,,2025-08-28,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9660766,7.5945444,Schreiberstraße
48149,Münster,,2025-09-25,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9660766,7.5945444,Schreiberstraße
48149,Münster,,2025-10-23,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9660766,7.5945444,Schreiberstraße
48149,Münster,,2025-11-27,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9660766,7.5945444,Schreiberstraße
48165,Münster,,2025-05-23,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9168026,7.6334336,Schrotbrei
48165,Münster,,2025-06-27,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9168026,7.6334336,Schrotbrei
48165,Münster,,2025-07-25,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9168026,7.6334336,Schrotbrei
48165,Münster,,2025-08-22,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9168026,7.6334336,Schrotbrei
48165,Münster,,2025-09-26,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9168026,7.6334336,Schrotbrei
48165,Münster,,2025-10-24,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9168026,7.6334336,Schrotbrei
48165,Münster,,2025-11-28,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9168026,7.6334336,Schrotbrei
48165,Münster,,2025-05-19,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9081818,7.650005,Schubertstraße
48165,Münster,,2025-06-16,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9081818,7.650005,Schubertstraße
48165,Münster,,2025-07-21,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9081818,7.650005,Schubertstraße
48165,Münster,,2025-08-18,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9081818,7.650005,Schubertstraße
48165,Münster,,2025-09-15,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9081818,7.650005,Schubertstraße
48165,Münster,,2025-10-20,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9081818,7.650005,Schubertstraße
48165,Münster,,2025-11-17,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9081818,7.650005,Schubertstraße
48165,Münster,,2025-12-15,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9081818,7.650005,Schubertstraße
48153,Münster,,2025-05-13,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9285434,7.6384157,Schuckertstraße
48153,Münster,,2025-06-10,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9285434,7.6384157,Schuckertstraße
48153,Münster,,2025-07-08,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9285434,7.6384157,Schuckertstraße
48153,Münster,,2025-08-12,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9285434,7.6384157,Schuckertstraße
48153,Münster,,2025-09-09,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9285434,7.6384157,Schuckertstraße
48153,Münster,,2025-10-14,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9285434,7.6384157,Schuckertstraße
48153,Münster,,2025-11-11,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9285434,7.6384157,Schuckertstraße
48153,Münster,,2025-12-09,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9285434,7.6384157,Schuckertstraße
48149,Münster,,2025-05-16,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9691069,7.6141351,Schulstraße
48149,Münster,,2025-06-20,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9691069,7.6141351,Schulstraße
48149,Münster,,2025-07-18,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9691069,7.6141351,Schulstraße
48149,Münster,,2025-08-15,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9691069,7.6141351,Schulstraße
48149,Münster,,2025-09-19,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9691069,7.6141351,Schulstraße
48149,Münster,,2025-10-17,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9691069,7.6141351,Schulstraße
48149,Münster,,2025-11-21,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9691069,7.6141351,Schulstraße
48149,Münster,,2025-12-19,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9691069,7.6141351,Schulstraße
48161,Münster,,2025-05-22,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9517598,7.5340651,Schulte-Bernd-Straße
48161,Münster,,2025-06-26,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9517598,7.5340651,Schulte-Bernd-Straße
48161,Münster,,2025-07-24,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9517598,7.5340651,Schulte-Bernd-Straße
48161,Münster,,2025-08-28,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9517598,7.5340651,Schulte-Bernd-Straße
48161,Münster,,2025-09-25,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9517598,7.5340651,Schulte-Bernd-Straße
48161,Münster,,2025-10-23,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9517598,7.5340651,Schulte-Bernd-Straße
48161,Münster,,2025-11-27,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9517598,7.5340651,Schulte-Bernd-Straße
48161,Münster,,2025-05-22,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9532702,7.5330047,Schulte-Hermann-Straße
48161,Münster,,2025-06-26,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9532702,7.5330047,Schulte-Hermann-Straße
48161,Münster,,2025-07-24,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9532702,7.5330047,Schulte-Hermann-Straße
48161,Münster,,2025-08-28,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9532702,7.5330047,Schulte-Hermann-Straße
48161,Münster,,2025-09-25,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9532702,7.5330047,Schulte-Hermann-Straße
48161,Münster,,2025-10-23,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9532702,7.5330047,Schulte-Hermann-Straße
48161,Münster,,2025-11-27,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9532702,7.5330047,Schulte-Hermann-Straße
48149,Münster,,2025-05-22,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9580758,7.5894216,Schulteweg
48149,Münster,,2025-06-26,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9580758,7.5894216,Schulteweg
48149,Münster,,2025-07-24,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9580758,7.5894216,Schulteweg
48149,Münster,,2025-08-28,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9580758,7.5894216,Schulteweg
48149,Münster,,2025-09-25,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9580758,7.5894216,Schulteweg
48149,Münster,,2025-10-23,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9580758,7.5894216,Schulteweg
48149,Münster,,2025-11-27,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9580758,7.5894216,Schulteweg
48153,Münster,,2025-05-07,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9519126,7.6266992,Schulze-Westerath-Straße
48153,Münster,,2025-06-04,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9519126,7.6266992,Schulze-Westerath-Straße
48153,Münster,,2025-07-02,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9519126,7.6266992,Schulze-Westerath-Straße
48153,Münster,,2025-08-06,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9519126,7.6266992,Schulze-Westerath-Straße
48153,Münster,,2025-09-03,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9519126,7.6266992,Schulze-Westerath-Straße
48153,Münster,,2025-10-01,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9519126,7.6266992,Schulze-Westerath-Straße
48153,Münster,,2025-11-05,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9519126,7.6266992,Schulze-Westerath-Straße
48153,Münster,,2025-12-03,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9519126,7.6266992,Schulze-Westerath-Straße
48165,Münster,,2025-05-19,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9092575,7.6499082,Schumannstraße
48165,Münster,,2025-06-16,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9092575,7.6499082,Schumannstraße
48165,Münster,,2025-07-21,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9092575,7.6499082,Schumannstraße
48165,Münster,,2025-08-18,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9092575,7.6499082,Schumannstraße
48165,Münster,,2025-09-15,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9092575,7.6499082,Schumannstraße
48165,Münster,,2025-10-20,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9092575,7.6499082,Schumannstraße
48165,Münster,,2025-11-17,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9092575,7.6499082,Schumannstraße
48165,Münster,,2025-12-15,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9092575,7.6499082,Schumannstraße
48163,Münster,,2025-06-06,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9296558,7.5861459,Schürbusch
48163,Münster,,2025-07-04,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9296558,7.5861459,Schürbusch
48163,Münster,,2025-08-01,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9296558,7.5861459,Schürbusch
48163,Münster,,2025-09-05,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9296558,7.5861459,Schürbusch
48163,Münster,,2025-11-07,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9296558,7.5861459,Schürbusch
48163,Münster,,2025-12-05,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9296558,7.5861459,Schürbusch
48165,Münster,,2025-05-19,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.912649,7.6378896,Schürgeist
48165,Münster,,2025-06-16,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.912649,7.6378896,Schürgeist
48165,Münster,,2025-07-21,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.912649,7.6378896,Schürgeist
48165,Münster,,2025-08-18,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.912649,7.6378896,Schürgeist
48165,Münster,,2025-09-15,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.912649,7.6378896,Schürgeist
48165,Münster,,2025-10-20,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.912649,7.6378896,Schürgeist
48165,Münster,,2025-11-17,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.912649,7.6378896,Schürgeist
48165,Münster,,2025-12-15,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.912649,7.6378896,Schürgeist
48163,Münster,,2025-05-12,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9290051,7.5689951,Schürkamp
48163,Münster,,2025-07-14,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9290051,7.5689951,Schürkamp
48163,Münster,,2025-08-11,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9290051,7.5689951,Schürkamp
48163,Münster,,2025-09-08,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9290051,7.5689951,Schürkamp
48163,Münster,,2025-10-13,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9290051,7.5689951,Schürkamp
48163,Münster,,2025-11-10,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9290051,7.5689951,Schürkamp
48163,Münster,,2025-12-08,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9290051,7.5689951,Schürkamp
48161,Münster,,2025-05-28,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9690017,7.5770681,Schüttorfweg
48161,Münster,,2025-06-25,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9690017,7.5770681,Schüttorfweg
48161,Münster,,2025-07-23,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9690017,7.5770681,Schüttorfweg
48161,Münster,,2025-08-27,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9690017,7.5770681,Schüttorfweg
48161,Münster,,2025-09-24,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9690017,7.5770681,Schüttorfweg
48161,Münster,,2025-10-22,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9690017,7.5770681,Schüttorfweg
48161,Münster,,2025-11-26,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9690017,7.5770681,Schüttorfweg
48143,Münster,,2025-05-23,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.957499,7.6237574,Schützenstraße
48143,Münster,,2025-06-27,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.957499,7.6237574,Schützenstraße
48143,Münster,,2025-07-25,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.957499,7.6237574,Schützenstraße
48143,Münster,,2025-08-22,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.957499,7.6237574,Schützenstraße
48143,Münster,,2025-09-26,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.957499,7.6237574,Schützenstraße
48143,Münster,,2025-10-24,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.957499,7.6237574,Schützenstraße
48143,Münster,,2025-11-28,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.957499,7.6237574,Schützenstraße
48167,Münster,,2025-05-14,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.929569,7.6763397,Schwalbenweg
48167,Münster,,2025-06-11,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.929569,7.6763397,Schwalbenweg
48167,Münster,,2025-07-09,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.929569,7.6763397,Schwalbenweg
48167,Münster,,2025-08-13,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.929569,7.6763397,Schwalbenweg
48167,Münster,,2025-09-10,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.929569,7.6763397,Schwalbenweg
48167,Münster,,2025-10-08,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.929569,7.6763397,Schwalbenweg
48167,Münster,,2025-11-12,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.929569,7.6763397,Schwalbenweg
48167,Münster,,2025-12-10,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.929569,7.6763397,Schwalbenweg
48163,Münster,,2025-05-12,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9278267,7.5707363,Schwarzer Kamp
48163,Münster,,2025-07-14,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9278267,7.5707363,Schwarzer Kamp
48163,Münster,,2025-08-11,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9278267,7.5707363,Schwarzer Kamp
48163,Münster,,2025-09-08,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9278267,7.5707363,Schwarzer Kamp
48163,Münster,,2025-10-13,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9278267,7.5707363,Schwarzer Kamp
48163,Münster,,2025-11-10,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9278267,7.5707363,Schwarzer Kamp
48163,Münster,,2025-12-08,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9278267,7.5707363,Schwarzer Kamp
48159,Münster,,2025-05-27,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9994256,7.6083728,Schwatter-Kotten-Busch
48159,Münster,,2025-06-24,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9994256,7.6083728,Schwatter-Kotten-Busch
48159,Münster,,2025-07-22,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9994256,7.6083728,Schwatter-Kotten-Busch
48159,Münster,,2025-08-26,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9994256,7.6083728,Schwatter-Kotten-Busch
48159,Münster,,2025-09-23,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9994256,7.6083728,Schwatter-Kotten-Busch
48159,Münster,,2025-10-28,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9994256,7.6083728,Schwatter-Kotten-Busch
48159,Münster,,2025-11-25,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9994256,7.6083728,Schwatter-Kotten-Busch
48159,Münster,,2025-12-23,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9994256,7.6083728,Schwatter-Kotten-Busch
48145,Münster,,2025-05-06,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9610329,7.6397873,Schwelingstraße
48145,Münster,,2025-06-03,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9610329,7.6397873,Schwelingstraße
48145,Münster,,2025-07-01,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9610329,7.6397873,Schwelingstraße
48145,Münster,,2025-08-05,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9610329,7.6397873,Schwelingstraße
48145,Münster,,2025-09-02,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9610329,7.6397873,Schwelingstraße
48145,Münster,,2025-10-07,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9610329,7.6397873,Schwelingstraße
48145,Münster,,2025-11-04,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9610329,7.6397873,Schwelingstraße
48145,Münster,,2025-12-02,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9610329,7.6397873,Schwelingstraße
48161,Münster,,2025-05-22,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9518183,7.5443916,Schweriner Straße
48161,Münster,,2025-06-26,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9518183,7.5443916,Schweriner Straße
48161,Münster,,2025-07-24,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9518183,7.5443916,Schweriner Straße
48161,Münster,,2025-08-28,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9518183,7.5443916,Schweriner Straße
48161,Münster,,2025-09-25,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9518183,7.5443916,Schweriner Straße
48161,Münster,,2025-10-23,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9518183,7.5443916,Schweriner Straße
48161,Münster,,2025-11-27,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9518183,7.5443916,Schweriner Straße
48155,Münster,,2025-05-08,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9596684,7.6743478,Schweringsheide
48155,Münster,,2025-06-12,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9596684,7.6743478,Schweringsheide
48155,Münster,,2025-07-10,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9596684,7.6743478,Schweringsheide
48155,Münster,,2025-08-14,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9596684,7.6743478,Schweringsheide
48155,Münster,,2025-09-11,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9596684,7.6743478,Schweringsheide
48155,Münster,,2025-10-09,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9596684,7.6743478,Schweringsheide
48155,Münster,,2025-11-13,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9596684,7.6743478,Schweringsheide
48155,Münster,,2025-12-11,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9596684,7.6743478,Schweringsheide
48143,Münster,,2025-05-05,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9649662,7.6252702,Schwester-Laudeberta-Weg
48143,Münster,,2025-06-02,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9649662,7.6252702,Schwester-Laudeberta-Weg
48143,Münster,,2025-07-07,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9649662,7.6252702,Schwester-Laudeberta-Weg
48143,Münster,,2025-08-04,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9649662,7.6252702,Schwester-Laudeberta-Weg
48143,Münster,,2025-09-01,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9649662,7.6252702,Schwester-Laudeberta-Weg
48143,Münster,,2025-10-06,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9649662,7.6252702,Schwester-Laudeberta-Weg
48143,Münster,,2025-11-03,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9649662,7.6252702,Schwester-Laudeberta-Weg
48143,Münster,,2025-12-01,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9649662,7.6252702,Schwester-Laudeberta-Weg
48153,Münster,,2025-05-07,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9462541,7.6242693,Sebastiankirchweg
48153,Münster,,2025-06-04,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9462541,7.6242693,Sebastiankirchweg
48153,Münster,,2025-07-02,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9462541,7.6242693,Sebastiankirchweg
48153,Münster,,2025-08-06,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9462541,7.6242693,Sebastiankirchweg
48153,Münster,,2025-09-03,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9462541,7.6242693,Sebastiankirchweg
48153,Münster,,2025-10-01,,"Sperrgut und Grünabfall, bitte bis 6:30 Uhr an die Straße stellen",51.9462541,7.6242693,Sebastiankirchweg
